season,game_id,team,GN,matchup,home_away,venue,date,time,original_time
20232024,2023020269,PIT,17,VGK@PIT,home,PPG Paints Arena,2023-11-19,7:00 PM EST,23:00:00
20232024,2023020270,BUF,18,BUF@CHI,away,United Center,2023-11-19,7:00 PM EST,00:00:00
20232024,2023020270,CHI,16,BUF@CHI,home,United Center,2023-11-19,7:00 PM EST,00:00:00
20232024,2023020271,ANA,18,STL@ANA,home,Honda Center,2023-11-19,9:00 PM EST,01:00:00
20232024,2023020271,STL,17,STL@ANA,away,Honda Center,2023-11-19,9:00 PM EST,01:00:00
20232024,2023020272,EDM,17,EDM@FLA,away,Amerant Bank Arena,2023-11-20,7:00 PM EST,00:00:00
20232024,2023020272,FLA,18,EDM@FLA,home,Amerant Bank Arena,2023-11-20,7:00 PM EST,00:00:00
20232024,2023020273,BOS,17,BOS@TBL,away,Amalie Arena,2023-11-20,7:00 PM EST,00:00:00
20232024,2023020273,TBL,19,BOS@TBL,home,Amalie Arena,2023-11-20,7:00 PM EST,00:00:00
20232024,2023020274,NYR,16,NYR@DAL,away,American Airlines Center,2023-11-20,9:00 PM EST,01:00:00
20232024,2023020274,DAL,17,NYR@DAL,home,American Airlines Center,2023-11-20,9:00 PM EST,01:00:00
20232024,2023020275,NSH,17,COL@NSH,home,Bridgestone Arena,2023-11-20,9:00 PM EST,01:00:00
20232024,2023020275,COL,17,COL@NSH,away,Bridgestone Arena,2023-11-20,9:00 PM EST,01:00:00
20232024,2023020276,ARI,18,LAK@ARI,home,Mullett Arena,2023-11-20,10:00 PM EST,02:00:00
20232024,2023020276,LAK,17,LAK@ARI,away,Mullett Arena,2023-11-20,10:00 PM EST,02:00:00
20232024,2023020277,CGY,18,CGY@SEA,away,Climate Pledge Arena,2023-11-20,11:00 PM EST,03:00:00
20232024,2023020277,SEA,20,CGY@SEA,home,Climate Pledge Arena,2023-11-20,11:00 PM EST,03:00:00
20232024,2023020278,SJS,18,SJS@VAN,away,Rogers Arena,2023-11-20,11:00 PM EST,03:00:00
20232024,2023020278,VAN,19,SJS@VAN,home,Rogers Arena,2023-11-20,11:00 PM EST,03:00:00
20232024,2023020279,EDM,18,EDM@CAR,away,PNC Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020279,CAR,18,EDM@CAR,home,PNC Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020280,CHI,17,CHI@CBJ,away,Nationwide Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020280,CBJ,20,CHI@CBJ,home,Nationwide Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020281,DET,18,NJD@DET,home,Little Caesars Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020281,NJD,17,NJD@DET,away,Little Caesars Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020282,BOS,18,BOS@FLA,away,Amerant Bank Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020282,FLA,19,BOS@FLA,home,Amerant Bank Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020283,NYR,17,NYR@PIT,away,PPG Paints Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020283,PIT,18,NYR@PIT,home,PPG Paints Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020284,WPG,18,WPG@TBL,away,Amalie Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020284,TBL,20,WPG@TBL,home,Amalie Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020285,BUF,19,BUF@WSH,away,Capital One Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020285,WSH,16,BUF@WSH,home,Capital One Arena,2023-11-22,7:00 PM EST,00:00:00
20232024,2023020286,NYI,18,PHI@NYI,home,UBS Arena,2023-11-22,8:30 PM EST,00:30:00
20232024,2023020286,PHI,19,PHI@NYI,away,UBS Arena,2023-11-22,8:30 PM EST,00:30:00
20232024,2023020287,STL,18,STL@ARI,away,Mullett Arena,2023-11-22,10:00 PM EST,02:00:00
20232024,2023020287,ARI,19,STL@ARI,home,Mullett Arena,2023-11-22,10:00 PM EST,02:00:00
20232024,2023020288,CGY,19,CGY@NSH,away,Bridgestone Arena,2023-11-22,10:00 PM EST,02:00:00
20232024,2023020288,NSH,18,CGY@NSH,home,Bridgestone Arena,2023-11-22,10:00 PM EST,02:00:00
20232024,2023020289,VGK,20,VGK@DAL,away,American Airlines Center,2023-11-22,10:30 PM EST,02:30:00
20232024,2023020289,DAL,18,VGK@DAL,home,American Airlines Center,2023-11-22,10:30 PM EST,02:30:00
20232024,2023020290,MTL,19,MTL@ANA,away,Honda Center,2023-11-22,11:00 PM EST,03:00:00
20232024,2023020290,ANA,19,MTL@ANA,home,Honda Center,2023-11-22,11:00 PM EST,03:00:00
20232024,2023020291,COL,18,VAN@COL,home,Ball Arena,2023-11-22,11:00 PM EST,03:00:00
20232024,2023020291,VAN,20,VAN@COL,away,Ball Arena,2023-11-22,11:00 PM EST,03:00:00
20232024,2023020292,SJS,19,SJS@SEA,away,Climate Pledge Arena,2023-11-22,11:00 PM EST,03:00:00
20232024,2023020292,SEA,21,SJS@SEA,home,Climate Pledge Arena,2023-11-22,11:00 PM EST,03:00:00
20232024,2023020293,DET,19,DET@BOS,away,TD Garden,2023-11-24,1:00 PM EST,18:00:00
20232024,2023020293,BOS,19,DET@BOS,home,TD Garden,2023-11-24,1:00 PM EST,18:00:00
20232024,2023020294,NYR,18,NYR@PHI,away,Wells Fargo Center,2023-11-24,1:00 PM EST,18:00:00
20232024,2023020294,PHI,20,NYR@PHI,home,Wells Fargo Center,2023-11-24,1:00 PM EST,18:00:00
20232024,2023020295,TOR,18,TOR@CHI,away,United Center,2023-11-24,3:00 PM EST,19:00:00
20232024,2023020295,CHI,18,TOR@CHI,home,United Center,2023-11-24,3:00 PM EST,19:00:00
20232024,2023020296,NJD,18,CBJ@NJD,home,Prudential Center,2023-11-24,4:00 PM EST,20:00:00
20232024,2023020296,CBJ,21,CBJ@NJD,away,Prudential Center,2023-11-24,4:00 PM EST,20:00:00
